date,area_name,area_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,district_id
2020-12-27,Enfield,E09000010,-60.0,-22.0,2.0,-55,-36.0,12.0,285
2020-12-27,Merton,E09000024,-67.0,-31.0,17.0,-66,-38.0,12.0,299
2020-12-27,Sutton,E09000029,-63.0,-22.0,32.0,-63,-41.0,12.0,304
2020-12-26,Hammersmith and Fulham,E09000013,-88.0,-63.0,-29.0,-80,-56.0,20.0,288
2020-12-26,Hackney,E09000012,-87.0,-56.0,-21.0,-81,-51.0,19.0,287
2020-12-26,Waltham Forest,E09000031,-78.0,-54.0,-34.0,-75,-63.0,20.0,306
2020-12-26,Harrow,E09000015,-80.0,-47.0,18.0,-72,-57.0,20.0,290
2020-12-26,Croydon,E09000008,-84.0,-54.0,16.0,-76,-55.0,18.0,283
2020-12-26,Hounslow,E09000018,-78.0,-52.0,-17.0,-69,-56.0,19.0,293
2020-12-26,Enfield,E09000010,-78.0,-54.0,-20.0,-71,-57.0,19.0,285
2020-12-26,Wandsworth,E09000032,-85.0,-62.0,-19.0,-82,-50.0,21.0,307
2020-12-26,Lambeth,E09000022,-87.0,-56.0,-49.0,-83,-50.0,20.0,297
2020-12-26,Hillingdon,E09000017,-77.0,-51.0,18.0,-80,-54.0,19.0,292
2020-12-26,Southwark,E09000028,-85.0,-63.0,-43.0,-84,-51.0,19.0,303
2020-12-26,Bexley,E09000004,-86.0,-60.0,-3.0,-78,-57.0,18.0,279
2020-12-26,Richmond upon Thames,E09000027,-81.0,-56.0,3.0,-81,-60.0,19.0,302
2020-12-26,Greenwich,E09000011,-85.0,-55.0,-33.0,-71,-57.0,19.0,286
2020-12-26,Ealing,E09000009,-77.0,-52.0,-3.0,-73,-59.0,19.0,284
2020-12-26,Lewisham,E09000023,-80.0,-54.0,0.0,-76,-56.0,19.0,298
2020-12-26,Kensington and Chelsea,E09000020,-91.0,-54.0,-52.0,-87,-51.0,17.0,295
2020-12-26,Sutton,E09000029,-82.0,-62.0,-8.0,-78,-61.0,18.0,304
2020-12-26,Kingston upon Thames,E09000021,-86.0,-64.0,0.0,-78,-59.0,19.0,296
2020-12-26,Brent,E09000005,-76.0,-49.0,-1.0,-71,-59.0,19.0,280
2020-12-26,Bromley,E09000006,-85.0,-60.0,-7.0,-79,-59.0,18.0,281
2020-12-26,Camden,E09000007,-91.0,-72.0,-43.0,-89,-46.0,19.0,282
2020-12-26,Barking and Dagenham,E09000002,-76.0,-57.0,-22.0,-70,-57.0,18.0,277
2020-12-26,City of London,E09000001,-96.0,-85.0,-91.0,-92,,,276
2020-12-26,Redbridge,E09000026,-73.0,-49.0,-37.0,-73,-57.0,19.0,301
2020-12-26,Islington,E09000019,-90.0,-59.0,-22.0,-84,-44.0,19.0,294
2020-12-26,Merton,E09000024,-84.0,-58.0,-9.0,-79,-59.0,20.0,299
2020-12-26,Westminster,E09000033,-93.0,-72.0,-75.0,-88,-50.0,19.0,308
2020-12-26,Barnet,E09000003,-80.0,-52.0,-4.0,-72,-59.0,19.0,278
2020-12-26,Havering,E09000016,-86.0,-62.0,-20.0,-74,-60.0,19.0,291
2020-12-26,Newham,E09000025,-81.0,-52.0,4.0,-77,-55.0,19.0,300
2020-12-26,Tower Hamlets,E09000030,-82.0,-58.0,-55.0,-77,-47.0,19.0,305
2020-12-26,Haringey,E09000014,-78.0,-56.0,-15.0,-74,-63.0,20.0,289
2020-12-25,Greenwich,E09000011,-93.0,-84.0,4.0,-91,-88.0,36.0,286
2020-12-25,Havering,E09000016,-95.0,-93.0,-24.0,-92,-90.0,35.0,291
2020-12-25,Hillingdon,E09000017,-90.0,-84.0,7.0,-89,-87.0,35.0,292
2020-12-25,Redbridge,E09000026,-84.0,-78.0,-28.0,-90,-89.0,35.0,301
2020-12-25,Lewisham,E09000023,-90.0,-83.0,34.0,-92,-88.0,37.0,298
2020-12-25,Croydon,E09000008,-93.0,-86.0,5.0,-92,-87.0,35.0,283
2020-12-25,City of London,E09000001,-99.0,-97.0,-95.0,-99,-83.0,,276
2020-12-25,Kensington and Chelsea,E09000020,-95.0,-85.0,-51.0,-95,-85.0,33.0,295
2020-12-25,Hackney,E09000012,-91.0,-77.0,8.0,-93,-86.0,34.0,287
2020-12-25,Camden,E09000007,-96.0,-91.0,-28.0,-97,-87.0,36.0,282
2020-12-25,Barking and Dagenham,E09000002,-89.0,-83.0,-5.0,-90,-87.0,34.0,277
2020-12-25,Bromley,E09000006,-94.0,-92.0,-1.0,-92,-90.0,36.0,281
2020-12-25,Barnet,E09000003,-89.0,-80.0,21.0,-91,-88.0,35.0,278
2020-12-25,Hammersmith and Fulham,E09000013,-94.0,-85.0,-28.0,-96,-89.0,37.0,288
2020-12-25,Islington,E09000019,-94.0,-86.0,-22.0,-96,-88.0,38.0,294
2020-12-25,Kingston upon Thames,E09000021,-93.0,-89.0,27.0,-93,-90.0,36.0,296
2020-12-25,Sutton,E09000029,-93.0,-90.0,5.0,-92,-90.0,36.0,304
2020-12-25,Bexley,E09000004,-95.0,-92.0,-6.0,-92,-89.0,35.0,279
2020-12-25,Ealing,E09000009,-86.0,-79.0,13.0,-91,-88.0,36.0,284
2020-12-25,Tower Hamlets,E09000030,-90.0,-78.0,-45.0,-92,-87.0,36.0,305
2020-12-25,Haringey,E09000014,-88.0,-78.0,15.0,-92,-89.0,37.0,289
2020-12-25,Brent,E09000005,-84.0,-76.0,30.0,-89,-88.0,36.0,280
2020-12-25,Richmond upon Thames,E09000027,-89.0,-91.0,55.0,-93,-91.0,35.0,302
2020-12-25,Hounslow,E09000018,-87.0,-82.0,10.0,-89,-87.0,34.0,293
2020-12-25,Westminster,E09000033,-94.0,-86.0,-62.0,-95,-86.0,35.0,308
2020-12-25,Harrow,E09000015,-89.0,-83.0,31.0,-91,-89.0,37.0,290
2020-12-25,Wandsworth,E09000032,-92.0,-88.0,-5.0,-95,-88.0,40.0,307
2020-12-25,Newham,E09000025,-90.0,-77.0,40.0,-93,-87.0,35.0,300
2020-12-25,Waltham Forest,E09000031,-87.0,-81.0,-2.0,-93,-90.0,37.0,306
2020-12-25,Enfield,E09000010,-89.0,-80.0,-16.0,-88,-86.0,34.0,285
2020-12-25,Southwark,E09000028,-94.0,-87.0,-38.0,-96,-87.0,38.0,303
2020-12-25,Merton,E09000024,-93.0,-89.0,-3.0,-94,-89.0,38.0,299
2020-12-25,Lambeth,E09000022,-93.0,-86.0,-19.0,-96,-89.0,40.0,297
2020-12-24,Hounslow,E09000018,-39.0,14.0,39.0,-61,-66.0,24.0,293
2020-12-24,Waltham Forest,E09000031,-30.0,27.0,36.0,-66,-74.0,27.0,306
2020-12-24,Greenwich,E09000011,-49.0,23.0,23.0,-61,-74.0,26.0,286
2020-12-24,Lewisham,E09000023,-36.0,37.0,72.0,-65,-74.0,27.0,298
2020-12-24,Havering,E09000016,-45.0,20.0,11.0,-60,-72.0,26.0,291
2020-12-24,Croydon,E09000008,-44.0,27.0,46.0,-66,-68.0,25.0,283
2020-12-24,Barnet,E09000003,-44.0,15.0,54.0,-66,-72.0,27.0,278
2020-12-24,Redbridge,E09000026,-33.0,16.0,5.0,-68,-72.0,25.0,301
2020-12-24,Islington,E09000019,-80.0,-3.0,7.0,-80,-78.0,29.0,294
2020-12-24,Hillingdon,E09000017,-44.0,24.0,42.0,-75,-68.0,25.0,292
2020-12-24,Wandsworth,E09000032,-60.0,3.0,7.0,-72,-77.0,31.0,307
2020-12-24,Tower Hamlets,E09000030,-74.0,-13.0,-30.0,-77,-75.0,28.0,305
2020-12-24,Harrow,E09000015,-45.0,20.0,53.0,-68,-70.0,27.0,290
2020-12-24,Haringey,E09000014,-42.0,16.0,33.0,-64,-74.0,27.0,289
2020-12-24,Westminster,E09000033,-89.0,-48.0,-66.0,-86,-76.0,26.0,308
2020-12-24,Richmond upon Thames,E09000027,-52.0,19.0,91.0,-73,-80.0,29.0,302
2020-12-24,Hammersmith and Fulham,E09000013,-72.0,-11.0,-20.0,-73,-76.0,27.0,288
2020-12-24,Southwark,E09000028,-60.0,5.0,-25.0,-76,-72.0,27.0,303
2020-12-24,Kingston upon Thames,E09000021,-59.0,6.0,,-68,-76.0,29.0,296
2020-12-24,Merton,E09000024,-54.0,7.0,28.0,-70,-75.0,28.0,299
2020-12-24,Camden,E09000007,-84.0,-30.0,-24.0,-84,-76.0,28.0,282
2020-12-24,City of London,E09000001,-96.0,-77.0,-93.0,-91,-77.0,,276
2020-12-24,Brent,E09000005,-45.0,27.0,49.0,-60,-69.0,24.0,280
2020-12-24,Kensington and Chelsea,E09000020,-78.0,5.0,-37.0,-79,-73.0,24.0,295
2020-12-24,Ealing,E09000009,-41.0,16.0,38.0,-66,-69.0,25.0,284
2020-12-24,Sutton,E09000029,-44.0,22.0,47.0,-71,-75.0,28.0,304
2020-12-24,Newham,E09000025,-54.0,11.0,56.0,-69,-68.0,24.0,300
2020-12-24,Bexley,E09000004,-46.0,23.0,33.0,-68,-72.0,26.0,279
2020-12-24,Lambeth,E09000022,-63.0,13.0,-1.0,-78,-73.0,28.0,297
2020-12-24,Enfield,E09000010,-37.0,24.0,20.0,-59,-66.0,24.0,285
2020-12-24,Bromley,E09000006,-45.0,23.0,43.0,-71,-76.0,28.0,281
2020-12-24,Barking and Dagenham,E09000002,-28.0,27.0,17.0,-56,-66.0,22.0,277
2020-12-24,Hackney,E09000012,-60.0,21.0,40.0,-70,-72.0,25.0,287
2020-12-23,Harrow,E09000015,-44.0,20.0,19.0,-61,-62.0,25.0,290
2020-12-23,Islington,E09000019,-76.0,-4.0,1.0,-76,-74.0,29.0,294
2020-12-23,Wandsworth,E09000032,-54.0,9.0,0.0,-68,-72.0,29.0,307
2020-12-23,Enfield,E09000010,-34.0,24.0,-11.0,-53,-58.0,21.0,285
2020-12-23,Croydon,E09000008,-38.0,25.0,13.0,-63,-60.0,23.0,283
2020-12-23,Hackney,E09000012,-57.0,13.0,25.0,-66,-67.0,24.0,287
2020-12-23,Westminster,E09000033,-87.0,-43.0,-71.0,-82,-72.0,25.0,308
2020-12-23,Richmond upon Thames,E09000027,-48.0,27.0,25.0,-68,-75.0,28.0,302
2020-12-23,Newham,E09000025,-50.0,10.0,61.0,-63,-60.0,22.0,300
2020-12-23,Camden,E09000007,-82.0,-29.0,-36.0,-80,-72.0,28.0,282
2020-12-23,Brent,E09000005,-44.0,25.0,18.0,-57,-60.0,22.0,280
2020-12-23,Ealing,E09000009,-35.0,13.0,12.0,-60,-62.0,23.0,284
2020-12-23,Tower Hamlets,E09000030,-70.0,-12.0,-37.0,-72,-71.0,27.0,305
2020-12-23,Kingston upon Thames,E09000021,-54.0,11.0,,-65,-69.0,26.0,296
2020-12-23,Hammersmith and Fulham,E09000013,-67.0,-11.0,-25.0,-69,-72.0,27.0,288
2020-12-23,Bromley,E09000006,-37.0,36.0,8.0,-64,-69.0,27.0,281
2020-12-23,Lewisham,E09000023,-30.0,32.0,33.0,-62,-67.0,25.0,298
2020-12-23,Greenwich,E09000011,-47.0,25.0,-10.0,-57,-65.0,23.0,286
2020-12-23,Barking and Dagenham,E09000002,-26.0,29.0,-5.0,-54,-57.0,20.0,277
2020-12-23,Havering,E09000016,-41.0,21.0,-19.0,-57,-64.0,24.0,291
2020-12-23,Hillingdon,E09000017,-40.0,23.0,12.0,-71,-59.0,23.0,292
2020-12-23,Bexley,E09000004,-39.0,30.0,5.0,-63,-64.0,24.0,279
2020-12-23,Redbridge,E09000026,-36.0,19.0,-22.0,-60,-65.0,24.0,301
2020-12-23,Haringey,E09000014,-41.0,13.0,6.0,-62,-67.0,24.0,289
2020-12-23,Hounslow,E09000018,-35.0,18.0,9.0,-57,-56.0,21.0,293
2020-12-23,Sutton,E09000029,-40.0,34.0,10.0,-66,-67.0,25.0,304
2020-12-23,Waltham Forest,E09000031,-24.0,32.0,7.0,-61,-65.0,24.0,306
2020-12-23,Barnet,E09000003,-39.0,17.0,9.0,-60,-65.0,25.0,278
2020-12-23,Merton,E09000024,-47.0,15.0,9.0,-64,-67.0,26.0,299
2020-12-23,Lambeth,E09000022,-58.0,13.0,-7.0,-75,-68.0,27.0,297
2020-12-23,Kensington and Chelsea,E09000020,-74.0,8.0,-38.0,-73,-68.0,24.0,295
2020-12-23,City of London,E09000001,-93.0,-72.0,-91.0,-88,-74.0,,276
2020-12-23,Southwark,E09000028,-55.0,7.0,-25.0,-71,-69.0,25.0,303
2020-12-22,Bexley,E09000004,-43.0,19.0,24.0,-64,-62.0,23.0,279
2020-12-22,Enfield,E09000010,-36.0,14.0,-4.0,-55,-56.0,20.0,285
2020-12-22,Lambeth,E09000022,-59.0,3.0,0.0,-73,-67.0,26.0,297
2020-12-22,Merton,E09000024,-47.0,9.0,30.0,-61,-66.0,25.0,299
2020-12-22,Camden,E09000007,-81.0,-31.0,-23.0,-79,-73.0,27.0,282
2020-12-22,Brent,E09000005,-44.0,12.0,49.0,-56,-59.0,21.0,280
2020-12-22,Hackney,E09000012,-59.0,-1.0,35.0,-66,-68.0,24.0,287
2020-12-22,Sutton,E09000029,-38.0,22.0,54.0,-66,-66.0,24.0,304
2020-12-22,Barking and Dagenham,E09000002,-29.0,7.0,18.0,-49,-56.0,19.0,277
2020-12-22,Westminster,E09000033,-86.0,-44.0,-62.0,-80,-73.0,25.0,308
2020-12-22,Richmond upon Thames,E09000027,-48.0,23.0,46.0,-68,-75.0,27.0,302
2020-12-22,Barnet,E09000003,-40.0,7.0,43.0,-59,-64.0,24.0,278
2020-12-22,Bromley,E09000006,-38.0,30.0,33.0,-63,-67.0,25.0,281
2020-12-22,Southwark,E09000028,-57.0,-4.0,-18.0,-71,-68.0,25.0,303
2020-12-22,Newham,E09000025,-47.0,1.0,83.0,-60,-61.0,21.0,300
2020-12-22,Kensington and Chelsea,E09000020,-73.0,0.0,-28.0,-70,-69.0,24.0,295
2020-12-22,Ealing,E09000009,-37.0,6.0,38.0,-59,-60.0,22.0,284
2020-12-22,Kingston upon Thames,E09000021,-55.0,4.0,,-64,-68.0,25.0,296
2020-12-22,Hounslow,E09000018,-37.0,9.0,42.0,-57,-57.0,21.0,293
2020-12-22,Tower Hamlets,E09000030,-69.0,-15.0,-32.0,-72,-72.0,27.0,305
2020-12-22,Hammersmith and Fulham,E09000013,-68.0,-18.0,-15.0,-66,-72.0,26.0,288
2020-12-22,Harrow,E09000015,-46.0,9.0,28.0,-59,-59.0,23.0,290
2020-12-22,Waltham Forest,E09000031,-32.0,18.0,16.0,-61,-66.0,23.0,306
2020-12-22,Islington,E09000019,-75.0,-14.0,10.0,-76,-74.0,28.0,294
2020-12-22,Wandsworth,E09000032,-54.0,0.0,16.0,-66,-71.0,28.0,307
2020-12-22,Haringey,E09000014,-42.0,3.0,31.0,-60,-67.0,23.0,289
2020-12-22,Greenwich,E09000011,-46.0,13.0,4.0,-56,-66.0,23.0,286
2020-12-22,City of London,E09000001,-93.0,-71.0,-90.0,-86,-77.0,,276
2020-12-22,Croydon,E09000008,-40.0,21.0,33.0,-63,-60.0,22.0,283
2020-12-22,Hillingdon,E09000017,-41.0,16.0,30.0,-69,-58.0,21.0,292
2020-12-22,Redbridge,E09000026,-36.0,15.0,-8.0,-62,-65.0,22.0,301
2020-12-22,Havering,E09000016,-42.0,16.0,-14.0,-56,-61.0,22.0,291
2020-12-22,Lewisham,E09000023,-34.0,20.0,63.0,-62,-67.0,25.0,298
2020-12-21,Harrow,E09000015,-47.0,6.0,6.0,-61,-59.0,22.0,290
2020-12-21,Westminster,E09000033,-85.0,-43.0,-64.0,-78,-72.0,25.0,308
2020-12-21,City of London,E09000001,-91.0,-72.0,-89.0,-85,-74.0,,276
2020-12-21,Islington,E09000019,-75.0,-20.0,-6.0,-73,-74.0,28.0,294
2020-12-21,Hillingdon,E09000017,-44.0,11.0,4.0,-67,-56.0,20.0,292
2020-12-21,Sutton,E09000029,-41.0,21.0,18.0,-66,-65.0,23.0,304
2020-12-21,Waltham Forest,E09000031,-31.0,14.0,-1.0,-60,-64.0,22.0,306
2020-12-21,Newham,E09000025,-50.0,-4.0,78.0,-58,-59.0,20.0,300
2020-12-21,Lewisham,E09000023,-35.0,10.0,28.0,-61,-66.0,24.0,298
2020-12-21,Richmond upon Thames,E09000027,-49.0,19.0,17.0,-67,-73.0,26.0,302
2020-12-21,Hackney,E09000012,-59.0,-6.0,28.0,-65,-67.0,23.0,287
2020-12-21,Kensington and Chelsea,E09000020,-74.0,-1.0,-33.0,-69,-68.0,24.0,295
2020-12-21,Tower Hamlets,E09000030,-69.0,-20.0,-35.0,-70,-72.0,26.0,305
2020-12-21,Barking and Dagenham,E09000002,-30.0,5.0,4.0,-50,-53.0,18.0,277
2020-12-21,Ealing,E09000009,-39.0,4.0,16.0,-56,-57.0,21.0,284
2020-12-21,Hammersmith and Fulham,E09000013,-69.0,-25.0,-19.0,-64,-71.0,26.0,288
2020-12-21,Lambeth,E09000022,-58.0,-3.0,-12.0,-72,-65.0,25.0,297
2020-12-21,Barnet,E09000003,-45.0,4.0,8.0,-60,-62.0,23.0,278
2020-12-21,Brent,E09000005,-47.0,8.0,31.0,-56,-56.0,20.0,280
2020-12-21,Enfield,E09000010,-36.0,9.0,-9.0,-54,-55.0,19.0,285
2020-12-21,Bexley,E09000004,-44.0,15.0,1.0,-63,-60.0,22.0,279
2020-12-21,Merton,E09000024,-50.0,6.0,2.0,-61,-64.0,23.0,299
2020-12-21,Wandsworth,E09000032,-57.0,-5.0,4.0,-67,-70.0,27.0,307
2020-12-21,Camden,E09000007,-81.0,-38.0,-24.0,-78,-73.0,26.0,282
2020-12-21,Havering,E09000016,-43.0,13.0,-21.0,-56,-60.0,21.0,291
2020-12-21,Bromley,E09000006,-42.0,22.0,2.0,-63,-66.0,24.0,281
2020-12-21,Kingston upon Thames,E09000021,-56.0,3.0,,-64,-67.0,25.0,296
2020-12-21,Greenwich,E09000011,-48.0,10.0,-7.0,-54,-64.0,22.0,286
2020-12-21,Hounslow,E09000018,-37.0,9.0,8.0,-55,-56.0,20.0,293
2020-12-21,Southwark,E09000028,-57.0,-8.0,-23.0,-70,-66.0,24.0,303
2020-12-21,Redbridge,E09000026,-37.0,3.0,-26.0,-62,-62.0,21.0,301
2020-12-21,Haringey,E09000014,-44.0,-5.0,12.0,-60,-66.0,23.0,289
2020-12-21,Croydon,E09000008,-44.0,12.0,11.0,-60,-56.0,21.0,283
2020-12-20,Barking and Dagenham,E09000002,-45.0,-10.0,19.0,-42,-28.0,8.0,277
2020-12-20,Hammersmith and Fulham,E09000013,-74.0,-31.0,7.0,-65,-36.0,11.0,288
2020-12-20,Hillingdon,E09000017,-53.0,-11.0,57.0,-57,-25.0,9.0,292
2020-12-20,Tower Hamlets,E09000030,-68.0,-39.0,-32.0,-63,-31.0,11.0,305
2020-12-20,Camden,E09000007,-81.0,-40.0,-7.0,-73,-26.0,11.0,282
2020-12-20,Sutton,E09000029,-56.0,-8.0,24.0,-52,-31.0,10.0,304
2020-12-20,Haringey,E09000014,-56.0,-15.0,9.0,-52,-40.0,10.0,289
2020-12-20,Wandsworth,E09000032,-66.0,-26.0,10.0,-61,-22.0,11.0,307
2020-12-20,Newham,E09000025,-60.0,-20.0,71.0,-52,-30.0,9.0,300
2020-12-20,Brent,E09000005,-58.0,-4.0,35.0,-47,-30.0,9.0,280
2020-12-20,Lambeth,E09000022,-68.0,-15.0,-12.0,-63,-23.0,11.0,297
2020-12-20,Merton,E09000024,-61.0,-16.0,22.0,-56,-29.0,10.0,299
2020-12-20,Havering,E09000016,-61.0,-9.0,14.0,-44,-25.0,10.0,291
2020-12-20,Hackney,E09000012,-68.0,-16.0,15.0,-60,-26.0,10.0,287
2020-12-20,Bexley,E09000004,-58.0,-9.0,10.0,-48,-26.0,10.0,279
2020-12-20,Southwark,E09000028,-65.0,-15.0,-12.0,-65,-29.0,11.0,303
2020-12-20,Richmond upon Thames,E09000027,-61.0,-2.0,26.0,-63,-37.0,11.0,302
2020-12-20,Redbridge,E09000026,-49.0,-11.0,-2.0,-52,-29.0,9.0,301
2020-12-20,Kensington and Chelsea,E09000020,-80.0,-8.0,-16.0,-71,-29.0,11.0,295
2020-12-20,City of London,E09000001,-88.0,-65.0,-86.0,-77,,,276
2020-12-20,Kingston upon Thames,E09000021,-67.0,-18.0,62.0,-47,-34.0,10.0,296
2020-12-20,Islington,E09000019,-76.0,-17.0,33.0,-65,-23.0,11.0,294
2020-12-20,Hounslow,E09000018,-47.0,-13.0,10.0,-45,-28.0,9.0,293
2020-12-20,Waltham Forest,E09000031,-48.0,-1.0,29.0,-54,-33.0,10.0,306
2020-12-20,Westminster,E09000033,-85.0,-43.0,-61.0,-76,-38.0,11.0,308
2020-12-20,Greenwich,E09000011,-65.0,-12.0,-7.0,-50,-31.0,10.0,286
2020-12-20,Lewisham,E09000023,-48.0,-4.0,40.0,-50,-29.0,10.0,298
2020-12-20,Ealing,E09000009,-51.0,-6.0,23.0,-52,-29.0,10.0,284
2020-12-20,Enfield,E09000010,-54.0,-6.0,-5.0,-43,-26.0,9.0,285
2020-12-20,Harrow,E09000015,-58.0,-11.0,50.0,-47,-19.0,9.0,290
2020-12-20,Bromley,E09000006,-58.0,-6.0,13.0,-51,-24.0,10.0,281
2020-12-20,Barnet,E09000003,-57.0,-13.0,35.0,-50,-32.0,10.0,278
2020-12-20,Croydon,E09000008,-59.0,-5.0,33.0,-54,-20.0,9.0,283
2020-12-19,Kensington and Chelsea,E09000020,-72.0,-5.0,-40.0,-67,-23.0,10.0,295
2020-12-19,Islington,E09000019,-71.0,-7.0,13.0,-52,-17.0,12.0,294
2020-12-19,Waltham Forest,E09000031,-38.0,1.0,-15.0,-47,-29.0,10.0,306
2020-12-19,Richmond upon Thames,E09000027,-50.0,7.0,-7.0,-50,-25.0,12.0,302
2020-12-19,Bexley,E09000004,-39.0,3.0,0.0,-44,-18.0,10.0,279
2020-12-19,Barnet,E09000003,-31.0,-1.0,6.0,-40,-25.0,10.0,278
2020-12-19,Tower Hamlets,E09000030,-61.0,-16.0,-44.0,-56,-25.0,11.0,305
2020-12-19,Lambeth,E09000022,-60.0,-8.0,-24.0,-55,-19.0,11.0,297
2020-12-19,Westminster,E09000033,-75.0,-25.0,-61.0,-65,-31.0,11.0,308
2020-12-19,Hackney,E09000012,-65.0,-5.0,6.0,-51,-24.0,10.0,287
2020-12-19,Ealing,E09000009,-36.0,-2.0,12.0,-45,-22.0,9.0,284
2020-12-19,Brent,E09000005,-38.0,-5.0,30.0,-39,-27.0,9.0,280
2020-12-19,Wandsworth,E09000032,-53.0,-9.0,-2.0,-52,-18.0,11.0,307
2020-12-19,Lewisham,E09000023,-35.0,2.0,9.0,-42,-23.0,11.0,298
2020-12-19,Harrow,E09000015,-43.0,1.0,19.0,-43,-17.0,10.0,290
2020-12-19,Barking and Dagenham,E09000002,-33.0,-6.0,17.0,-36,-23.0,8.0,277
2020-12-19,Greenwich,E09000011,-46.0,-2.0,-27.0,-41,-25.0,10.0,286
2020-12-19,Haringey,E09000014,-40.0,-11.0,-6.0,-46,-34.0,10.0,289
2020-12-19,Bromley,E09000006,-37.0,11.0,-11.0,-44,-15.0,11.0,281
2020-12-19,Sutton,E09000029,-34.0,-1.0,2.0,-50,-23.0,10.0,304
2020-12-19,Croydon,E09000008,-39.0,3.0,12.0,-48,-17.0,10.0,283
2020-12-19,Kingston upon Thames,E09000021,-43.0,2.0,21.0,-41,-17.0,11.0,296
2020-12-19,Enfield,E09000010,-33.0,-3.0,-15.0,-40,-20.0,10.0,285
2020-12-19,City of London,E09000001,-87.0,-38.0,-83.0,-71,,,276
2020-12-19,Hillingdon,E09000017,-33.0,-3.0,23.0,-53,-15.0,9.0,292
2020-12-19,Camden,E09000007,-76.0,-34.0,-35.0,-62,-20.0,11.0,282
2020-12-19,Redbridge,E09000026,-37.0,-7.0,-30.0,-47,-22.0,10.0,301
2020-12-19,Hammersmith and Fulham,E09000013,-55.0,-14.0,-7.0,-54,-28.0,10.0,288
2020-12-19,Merton,E09000024,-45.0,-3.0,-1.0,-48,-24.0,10.0,299
2020-12-19,Southwark,E09000028,-59.0,-15.0,-27.0,-56,-21.0,10.0,303
2020-12-19,Newham,E09000025,-45.0,-10.0,48.0,-47,-26.0,9.0,300
2020-12-19,Havering,E09000016,-42.0,2.0,-9.0,-37,-19.0,11.0,291
2020-12-19,Hounslow,E09000018,-34.0,1.0,-9.0,-38,-20.0,9.0,293
2020-12-18,Kensington and Chelsea,E09000020,-68.0,-1.0,-30.0,-61,-56.0,21.0,295
2020-12-18,Kingston upon Thames,E09000021,-40.0,-3.0,38.0,-47,-55.0,21.0,296
2020-12-18,Westminster,E09000033,-78.0,-31.0,-60.0,-68,-63.0,22.0,308
2020-12-18,Hounslow,E09000018,-32.0,-3.0,0.0,-43,-44.0,16.0,293
2020-12-18,Barnet,E09000003,-31.0,-3.0,4.0,-47,-50.0,19.0,278
2020-12-18,Brent,E09000005,-36.0,-2.0,16.0,-43,-45.0,17.0,280
2020-12-18,Camden,E09000007,-78.0,-31.0,-26.0,-68,-61.0,24.0,282
2020-12-18,Bromley,E09000006,-34.0,12.0,-8.0,-51,-55.0,22.0,281
2020-12-18,Lambeth,E09000022,-60.0,-8.0,-16.0,-61,-58.0,24.0,297
2020-12-18,Croydon,E09000008,-36.0,1.0,-8.0,-51,-47.0,19.0,283
2020-12-18,Lewisham,E09000023,-30.0,6.0,19.0,-44,-56.0,22.0,298
2020-12-18,Tower Hamlets,E09000030,-66.0,-15.0,-41.0,-63,-62.0,24.0,305
2020-12-18,Merton,E09000024,-45.0,0.0,-7.0,-50,-52.0,21.0,299
2020-12-18,Waltham Forest,E09000031,-31.0,1.0,0.0,-50,-54.0,20.0,306
2020-12-18,Wandsworth,E09000032,-49.0,-7.0,3.0,-52,-58.0,25.0,307
2020-12-18,Bexley,E09000004,-36.0,2.0,0.0,-52,-49.0,19.0,279
2020-12-18,Enfield,E09000010,-31.0,-1.0,-18.0,-45,-43.0,17.0,285
2020-12-18,Havering,E09000016,-35.0,5.0,-9.0,-42,-48.0,19.0,291
2020-12-18,Haringey,E09000014,-35.0,-7.0,0.0,-49,-55.0,20.0,289
2020-12-18,Islington,E09000019,-73.0,-18.0,11.0,-65,-65.0,27.0,294
2020-12-18,Hillingdon,E09000017,-34.0,0.0,3.0,-56,-43.0,17.0,292
2020-12-18,Redbridge,E09000026,-32.0,-5.0,-28.0,-51,-50.0,18.0,301
2020-12-18,Harrow,E09000015,-38.0,1.0,8.0,-50,-49.0,19.0,290
2020-12-18,Sutton,E09000029,-32.0,0.0,-4.0,-54,-52.0,20.0,304
2020-12-18,Southwark,E09000028,-59.0,-10.0,-27.0,-59,-57.0,23.0,303
2020-12-18,Barking and Dagenham,E09000002,-30.0,-1.0,10.0,-39,-40.0,15.0,277
2020-12-18,City of London,E09000001,-90.0,-62.0,-84.0,-77,-64.0,,276
2020-12-18,Hammersmith and Fulham,E09000013,-54.0,-16.0,-13.0,-54,-60.0,23.0,288
2020-12-18,Newham,E09000025,-37.0,-5.0,85.0,-47,-48.0,17.0,300
2020-12-18,Greenwich,E09000011,-43.0,-1.0,-13.0,-44,-54.0,20.0,286
2020-12-18,Hackney,E09000012,-62.0,-2.0,16.0,-51,-55.0,21.0,287
2020-12-18,Ealing,E09000009,-33.0,-4.0,3.0,-50,-46.0,18.0,284
2020-12-18,Richmond upon Thames,E09000027,-46.0,6.0,3.0,-54,-62.0,23.0,302
2020-12-17,Newham,E09000025,-37.0,-2.0,126.0,-51,-46.0,15.0,300
